pop,individual,indi_count_per_pop_trait,val_mean,val_sd,d_type
2,142,6,76.3333333333333,6.34560215162176,test
2,143,6,80.1666666666667,11.7374045967014,test
2,144,6,82.8333333333333,12.4966662221037,test
2,145,5,79.6,7.46993975879324,test
2,146,6,84.1666666666667,16.0176985446308,test
2,148,5,86.4,18.7429986928453,test
2,149,6,77.3333333333333,6.86051504383357,test
2,150,6,78.8333333333333,8.25631071766722,test
2,151,6,82.3333333333333,11.378341999899,test
2,152,6,83.1666666666667,13.4523851664553,test
2,153,6,82.5,14.4879260075416,test
2,154,6,78.6666666666667,10.1718565988057,test
2,155,6,84.1666666666667,11.9233664150133,test
2,156,6,83.0,15.5306149266537,test
2,157,6,80.5,11.9791485507109,test
2,158,6,81.8333333333333,11.0890336218566,test
2,159,7,79.0,9.76387901058454,test
2,160,5,79.6,14.380542409798,test
2,161,6,78.3333333333333,10.633281086601,test
2,162,6,77.0,10.0598210719674,test
2,163,6,80.5,6.97853852894716,test
2,164,6,82.5,9.83361581515162,test
2,165,5,78.0,6.12372435695795,test
2,166,6,78.3333333333333,8.77876225140348,test
2,167,6,78.3333333333333,11.6045967903528,test
2,168,6,80.0,10.6018866245589,test
2,169,6,81.1666666666667,8.44787941833136,test
2,170,7,78.4285714285714,15.0980919639662,test
2,171,6,79.0,9.69535971483266,test
2,172,6,81.3333333333333,10.8197350552898,test
2,173,5,80.6,16.1027947884831,test
2,174,7,76.8571428571429,9.54687682663064,test
2,175,6,81.5,8.52642949891688,test
2,176,6,80.0,11.2071405808975,test
2,178,6,78.3333333333333,12.1435854123346,test
2,179,6,79.8333333333333,8.54205283679905,test
2,180,6,80.1666666666667,12.671490309615,test
2,181,7,81.1428571428571,11.0518259641951,test
2,182,6,77.5,10.7656862298694,test
2,183,7,77.2857142857143,11.32422603263,test
2,184,6,84.8333333333333,12.9215582135695,test
2,185,6,80.5,13.7222447143315,test
2,186,6,79.1666666666667,11.9902738361835,test
2,187,5,84.6,10.876580344943,test
2,188,6,79.3333333333333,9.68848113311197,test
2,189,6,84.0,10.507140429251,test
2,190,6,76.3333333333333,6.18600571181976,test
2,191,6,79.6666666666667,11.3959056975155,test
2,192,6,75.0,11.2427754580442,test
2,193,6,80.6666666666667,11.8771489283694,test
2,194,7,80.8571428571429,9.31716286267036,test
2,195,7,81.2857142857143,12.2707550122814,test
2,196,6,77.1666666666667,8.30461718965219,test
2,197,7,79.4285714285714,13.562904591288,test
2,198,6,80.0,10.4115320678563,test
2,199,6,78.1666666666667,11.0529030877262,test
2,200,7,75.8571428571429,7.92524597785607,test
3,1,5,77.8,7.25947656515261,eval
3,2,6,85.0,14.3108350559987,train
3,3,6,83.1666666666667,11.8222953214114,eval
3,4,6,84.3333333333333,12.9717642079505,train
3,6,5,82.6,9.39680796866681,eval
3,7,6,79.0,9.83869910099907,train
3,8,6,84.0,14.0,train
3,9,6,78.1666666666667,8.30461718965219,train
3,10,6,79.8333333333333,14.2185325074941,eval
3,11,7,80.8571428571429,12.0751614403089,train
3,12,4,79.0,8.12403840463596,train
3,13,4,89.75,9.8784276751583,train
3,14,6,81.5,10.7098085883922,eval
3,16,6,87.5,10.1734949746879,train
3,17,6,83.3333333333333,12.706953477001,train
3,18,6,89.0,10.5451410611713,eval
3,19,6,80.1666666666667,14.274686219552,train
3,20,6,85.8333333333333,10.6848802832164,eval
3,21,7,78.8571428571429,10.007140307943,train
3,22,5,85.2,14.3770650690605,train
3,23,7,92.4285714285714,17.2709500110942,train
3,24,5,78.4,7.63544366752843,eval
3,26,5,82.8,10.7098085883922,train
3,27,6,83.6666666666667,10.6895587685679,train
3,29,6,83.5,11.9624412224261,train
3,30,6,95.6666666666667,16.6933120340652,train
3,31,6,88.0,12.7593103261893,eval
3,32,6,85.0,13.1757352736005,eval
3,33,5,80.6,9.83869910099907,train
3,34,5,87.2,20.644611887851,train
3,35,5,81.6,13.6857590216984,eval
3,36,6,82.5,11.3622180933126,train
3,37,5,73.4,12.4217551094843,eval
3,38,7,84.7142857142857,12.2163044836847,eval
3,39,5,82.4,8.96102672688794,train
3,40,6,81.8333333333333,13.0447946195663,train
3,42,6,88.6666666666667,17.7049898804452,train
3,43,6,79.0,8.92188320927819,train
3,44,7,85.1428571428571,12.1713950368418,train
3,45,6,85.3333333333333,18.151216671801,train
3,46,6,78.8333333333333,14.274686219552,eval
3,47,6,79.3333333333333,8.89194391945128,train
3,48,6,83.8333333333333,9.21773652621221,train
3,49,7,83.2857142857143,12.3789375649971,train
3,50,6,83.3333333333333,12.5645002553491,train
3,51,5,96.4,19.3468343663763,train
3,52,6,81.0,10.295630140987,train
3,53,6,77.8333333333333,8.37655458208604,train
3,54,6,89.0,17.8773599840692,train
3,55,6,83.0,10.8811764069884,train
3,56,5,81.2,10.9178752511649,train
3,57,6,93.0,14.4913767461894,train
3,58,6,84.5,18.5121581669993,train
3,59,6,90.8333333333333,14.2185325074941,eval
3,61,5,78.8,7.19027120489902,eval
3,62,6,92.0,16.2972390299707,eval
3,63,5,90.2,17.7679486716953,train
3,65,6,82.5,13.3078923951165,train
3,66,5,82.8,12.397580409096,eval
3,67,6,82.8333333333333,12.4646165872307,train
3,68,6,82.5,11.2205169221387,train
3,69,5,86.8,12.6964561984831,train
3,70,7,79.8571428571429,8.41483949992653,eval
3,71,6,83.1666666666667,12.671490309615,train
3,72,6,85.5,13.751363568752,train
3,73,6,82.8333333333333,13.7900930622917,train
3,74,7,83.2857142857143,11.9821295507697,train
3,75,6,81.8333333333333,8.79583234643923,eval
3,76,5,79.6,7.95612971236643,train
3,77,7,87.8571428571429,15.4534631655666,train
3,78,6,86.5,11.3092882180975,train
3,79,6,81.6666666666667,13.2010100623652,eval
3,80,5,80.2,7.19027120489902,eval
3,81,6,80.1666666666667,6.55489638870567,train
3,82,7,81.1428571428571,11.7817453634648,train
3,83,7,91.8571428571429,10.52661027157,train
3,84,7,79.8571428571429,13.1457036255015,train
3,85,6,80.0,11.5412304370028,train
3,86,6,83.1666666666667,11.754431788337,train
3,87,6,87.3333333333333,15.9958327906573,train
3,88,5,79.4,6.94982014155762,eval
3,89,7,86.5714285714286,16.071269840486,train
3,90,7,82.1428571428571,12.6547563051549,train
3,91,6,83.0,11.61034021896,eval
3,92,6,80.1666666666667,7.57407860182786,train
3,93,6,83.6666666666667,14.2501461980804,eval
3,94,5,82.2,10.4259292151827,eval
3,95,5,92.6,15.2085502267639,train
3,96,5,87.6,16.6523271646938,eval
3,97,7,88.1428571428571,11.0216237676755,train
3,98,6,82.3333333333333,9.77070451229934,train
3,99,6,92.6666666666667,16.848343143071,eval
3,100,7,82.1428571428571,12.2940171279715,eval
3,101,6,85.8333333333333,11.7884123895742,train
3,102,6,84.1666666666667,12.7971350960544,train
3,103,5,85.2,12.7161314872095,train
3,104,7,81.0,13.4783777461038,train
3,105,7,84.7142857142857,14.4765820749039,train
3,106,6,81.1666666666667,10.3037210107158,eval
3,107,6,78.3333333333333,9.54288565721431,train
3,109,6,86.0,13.3716117203574,train
3,110,6,83.6666666666667,10.1324561023804,train
3,111,6,81.8333333333333,11.2145738513181,eval
3,112,7,80.5714285714286,11.3263283673799,train
3,113,6,78.3333333333333,11.6218185610801,train
3,114,6,81.5,10.7098085883922,train
3,115,6,83.6666666666667,9.5008771524879,eval
3,116,5,88.0,11.0227038425243,train
3,117,6,83.6666666666667,12.0940756846758,train
3,118,6,85.5,12.9267165204471,train
3,119,5,71.8,7.69415362466854,eval
3,120,5,79.6,7.09224929059886,train
3,121,6,84.3333333333333,12.8166558300778,eval
3,122,6,85.0,11.7132403714771,train
3,123,5,87.6,11.0815161417561,train
3,124,6,87.6666666666667,15.2665211055652,train
3,125,7,84.5714285714286,12.7522173608768,train
3,126,6,87.5,17.7623196683316,eval
3,127,7,83.1428571428571,13.259318376505,train
3,128,7,76.4285714285714,7.65630770143466,eval
3,129,7,82.5714285714286,10.5964953775158,train
3,130,6,90.5,14.842506526864,eval
3,131,7,83.2857142857143,12.3789375649971,train
3,132,6,82.3333333333333,10.4434987751551,train
3,133,6,79.8333333333333,6.11282804164052,eval
3,134,6,82.1666666666667,11.4090607267499,eval
3,135,5,86.6,9.555103348473,train
3,136,5,84.6,8.29457654133109,train
3,137,6,78.5,9.04986187739901,train
3,138,6,80.3333333333333,9.85224170768596,train
3,139,6,86.0,11.6275534829989,train
3,140,7,83.0,11.6904519445001,train
3,141,6,81.1666666666667,13.7755822623462,train
3,142,7,77.5714285714286,9.21696159004587,train
3,143,6,89.6666666666667,11.4484351186818,train
3,144,6,83.5,10.0349389634417,train
3,145,5,81.4,9.50263121456368,train
3,146,5,80.8,7.59605160593318,train
3,147,6,82.5,11.148990985735,train
3,148,6,84.1666666666667,11.1967257118618,train
3,149,6,88.1666666666667,13.5855315194757,eval
3,150,5,78.6,7.46993975879324,train
3,151,6,84.0,13.7840487520902,train
3,152,6,80.5,13.487030807409,train
3,153,4,82.75,6.70198975429437,train
3,154,6,78.1666666666667,11.8222953214114,train
3,155,5,78.4,8.61974477580398,train
3,157,5,94.8,18.4715998224301,train
3,158,5,84.2,11.1669154201149,eval
3,160,6,80.6666666666667,10.0133244562766,train
3,161,6,92.6666666666667,14.5556403729505,train
3,163,6,84.3333333333333,12.4686272968064,eval
3,164,7,79.4285714285714,11.3703876049022,train
3,166,7,77.5714285714286,12.1086352500621,train
3,167,5,84.4,12.6412024744484,eval
3,168,6,78.3333333333333,10.0133244562766,train
3,169,4,87.0,10.6458129484475,eval
3,171,5,89.2,19.8670581616907,eval
3,172,7,88.1428571428571,11.7958830590532,train
3,173,6,83.0,12.837445228705,train
3,174,5,88.2,12.8918578955867,train
3,175,6,80.0,10.6770782520313,eval
3,176,5,82.0,7.64852927038918,train
3,177,7,80.0,13.076696830622,eval
3,178,6,88.1666666666667,19.7930964395838,train
3,179,6,80.8333333333333,12.5445871461227,train
3,180,6,86.1666666666667,12.2868493384865,eval
3,181,6,79.5,9.26822528858681,train
3,182,7,83.4285714285714,11.5304978622946,train
3,183,6,85.8333333333333,12.3355853799756,train
3,184,6,84.0,18.9736659610103,eval
3,185,7,82.5714285714286,12.3673918411434,train
3,186,6,92.5,16.6222742126341,train
3,187,7,80.0,12.8452325786651,train
3,188,5,83.2,7.46324326281812,eval
3,189,6,75.5,6.18869937870632,train
3,190,6,79.6666666666667,10.112698288126,eval
3,191,6,89.3333333333333,18.5436422168534,eval
3,192,6,93.3333333333333,16.776968339562,train
3,193,6,78.0,7.23878442834154,train
3,194,6,80.6666666666667,14.5005747012547,train
3,196,6,84.5,12.2433655503705,train
3,197,5,88.0,13.2664991614216,train
3,198,6,81.5,9.71081870904817,train
3,199,7,80.2857142857143,13.1112456275047,eval
3,200,6,88.1666666666667,19.0411834366109,train
4,1,6,81.6666666666667,10.1914997260789,train
4,2,6,81.6666666666667,11.1654228162962,eval
4,3,6,79.5,8.40832920383116,eval
4,4,5,83.2,9.20326029187483,train
4,5,6,80.5,12.771061036578,train
4,6,6,81.8333333333333,11.5830335692627,train
4,8,6,84.5,9.22496612459905,train
4,9,6,86.3333333333333,9.39503414930817,train
4,10,5,81.2,6.72309452558864,eval
4,11,6,88.1666666666667,17.5204642252044,eval
4,12,5,84.0,7.3824115301167,train
4,13,5,85.6,6.87749954561976,train
4,14,5,82.2,5.93295878967653,train
4,15,6,86.3333333333333,11.4658914466633,train
4,16,5,83.0,5.70087712549569,eval
4,17,6,85.6666666666667,12.3720114236395,eval
4,18,5,81.2,9.95991967839099,train
4,19,6,83.8333333333333,10.3424690798023,train
4,20,5,82.0,9.13783344124853,eval
4,21,6,80.8333333333333,14.0771682758525,eval
4,22,6,85.0,18.0554700852678,eval
4,23,5,82.6,7.43639697703128,train
4,24,6,80.3333333333333,10.1324561023804,eval
4,25,6,90.8333333333333,16.1668384870595,train
4,26,6,87.5,10.2127371453494,train
4,27,6,81.8333333333333,10.3810725200562,train
4,28,5,83.8,7.94984276574072,eval
4,29,6,83.5,11.6232525568362,eval
4,30,5,80.6,8.17312669668102,train
4,31,5,86.4,13.1833227981416,train
4,32,6,87.0,13.7695315824468,eval
4,33,5,84.4,7.02139587261678,eval
4,34,5,75.2,4.32434966208793,train
4,35,6,88.5,12.9267165204471,eval
4,36,5,83.2,7.19027120489902,eval
4,37,6,85.0,10.3923048454133,eval
4,38,5,98.4,16.592166826548,eval
4,39,6,86.3333333333333,11.0935416647104,train
4,40,6,77.8333333333333,8.77306483885003,train
4,42,6,87.3333333333333,10.670832519849,train
4,43,5,81.0,6.70820393249937,eval
4,44,5,84.2,7.36206492772238,eval
4,45,6,80.8333333333333,8.8411914732499,train
4,46,6,83.1666666666667,13.1212296171764,train
4,47,6,85.3333333333333,12.2583305007928,train
